Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
579.532,TraderOne,Tick,3313,3267,46,-46,154600,155100,42208,-242308,-256108,OK
579.735,TraderOne,Tick,3313,3267,46,-46,154600,155100,42208,-242308,-256108,OK
579.985,TraderOne,Tick,3313,3267,46,-46,154600,155100,42208,-242308,-256108,OK
580.297,TraderOne,Tick,3313,3267,46,-46,154600,155400,42208,-242308,-256108,OK
580.5,TraderOne,Tick,3323,3267,56,-56,154600,155400,42053,-238153,-254953,OK
580.688,TraderOne,Tick,3323,3267,56,-56,154600,155400,42053,-238153,-254953,OK
580.969,TraderOne,Tick,3323,3277,46,-46,155300,155400,42362,-243462,-248062,OK
581.219,TraderOne,Tick,3323,3287,36,-36,155200,155400,42672,-246772,-253972,OK
581.547,TraderOne,Tick,3323,3297,26,-26,155500,155400,42982,-249082,-246482,OK
581.735,TraderOne,Tick,3323,3297,26,-26,155500,155500,42982,-249082,-249082,OK
582.0,TraderOne,Tick,3333,3297,36,-36,155500,155500,43293,-247393,-247393,OK
582.219,TraderOne,Tick,3333,3297,36,-36,155500,155500,43293,-247393,-247393,OK
582.469,TraderOne,Tick,3333,3297,36,-36,155500,155600,43293,-247393,-250993,OK
582.782,TraderOne,Tick,3333,3297,36,-36,155500,155600,43293,-247393,-250993,OK
583.0,TraderOne,Tick,3333,3297,36,-36,155200,155600,43293,-247393,-258193,OK
583.297,TraderOne,Tick,3333,3297,36,-36,155200,155600,43293,-247393,-258193,OK
583.547,TraderOne,Tick,3333,3307,26,-26,155200,155600,43603,-250703,-258503,OK
583.735,TraderOne,Tick,3333,3307,26,-26,155200,155600,43603,-250703,-258503,OK
584.047,TraderOne,Tick,3333,3317,16,-16,155800,155600,43448,-253548,-250348,OK
584.203,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
584.5,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
584.797,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
585.016,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
585.266,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
585.5,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
585.797,TraderOne,Tick,3333,3327,6,-6,156000,155600,43292,-254392,-252592,OK
586.0,TraderOne,Tick,3333,3327,6,-6,156000,155300,43292,-254392,-252592,OK
586.282,TraderOne,Tick,3333,3327,6,-6,156000,155500,43292,-254392,-252592,OK
586.532,TraderOne,Tick,3343,3327,16,-16,155200,155400,43137,-254237,-257437,OK
586.766,TraderOne,Tick,3343,3327,16,-16,155200,155500,43137,-254237,-259037,OK
586.953,TraderOne,Tick,3343,3327,16,-16,155200,155600,43137,-254237,-259037,OK
587.25,TraderOne,Tick,3343,3327,16,-16,155200,155600,43137,-254237,-259037,OK
587.547,TraderOne,Tick,3343,3327,16,-16,155200,155600,43137,-254237,-259037,OK
587.735,TraderOne,Tick,3350,3327,23,-23,155400,155600,43028,-253428,-258028,OK
588.032,TraderOne,Tick,3350,3327,23,-23,155400,155600,43028,-253428,-258028,OK
588.203,TraderOne,Tick,3350,3327,23,-23,155400,155600,43028,-253428,-258028,OK
588.532,TraderOne,Tick,3350,3337,13,-13,155900,155600,42872,-257272,-253372,OK
588.719,TraderOne,Tick,3350,3337,13,-13,155900,155600,42872,-257272,-253372,OK
589.047,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
589.282,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
589.469,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
589.735,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
590.0,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
590.25,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
590.469,TraderOne,Tick,3360,3337,23,-23,155200,155600,42716,-257116,-264016,OK
590.719,TraderOne,Tick,3360,3345,15,-15,155200,155600,42964,-258964,-263464,OK
590.969,TraderOne,Tick,3360,3345,15,-15,155200,155600,42964,-258964,-263464,OK
591.235,TraderOne,Tick,3360,3345,15,-15,155200,155000,42964,-258964,-255964,OK
591.5,TraderOne,Tick,3360,3355,5,-5,155100,155000,43274,-260274,-259774,OK
591.766,TraderOne,Tick,3360,3355,5,-5,155100,155000,43274,-260274,-259774,OK
592.0,TraderOne,Tick,3360,3355,5,-5,155100,155000,43274,-260274,-259774,OK
592.297,TraderOne,Tick,3360,3355,5,-5,155100,155300,43274,-260274,-261274,OK
592.516,TraderOne,Tick,3360,3355,5,-5,155100,155300,43274,-260274,-261274,OK
592.735,TraderOne,Tick,3360,3355,5,-5,155100,155300,43274,-260274,-261274,OK
593.032,TraderOne,Tick,3360,3355,5,-5,155100,155500,43274,-260274,-261774,OK
593.203,TraderOne,Tick,3360,3355,5,-5,155100,155500,43274,-260274,-261774,OK
593.532,TraderOne,Tick,3360,3364,-4,4,155600,155500,43134,-260134,-260534,OK
593.719,TraderOne,Tick,3360,3364,-4,4,155600,155400,43134,-260134,-260934,OK
593.969,TraderOne,Tick,3360,3371,-11,11,155500,155400,43025,-259325,-260425,OK
594.203,TraderOne,Tick,3360,3371,-11,11,155500,155300,43025,-259325,-261525,OK
594.532,TraderOne,Tick,3360,3371,-11,11,155500,155400,43025,-259325,-260425,OK
594.735,TraderOne,Tick,3370,3371,-1,1,155500,155400,42869,-261169,-261269,OK
595.0,TraderOne,Tick,3380,3371,9,-9,155400,155400,43180,-262480,-262480,OK
595.219,TraderOne,Tick,3380,3371,9,-9,155400,155400,43180,-262480,-262480,OK
595.5,TraderOne,Tick,3390,3371,19,-19,155300,155300,43491,-262791,-262791,OK
595.75,TraderOne,Tick,3390,3376,14,-14,155300,155300,43413,-263213,-263213,OK
596.047,TraderOne,Tick,3390,3376,14,-14,155300,155300,43413,-263213,-263213,OK
596.235,TraderOne,Tick,3390,3376,14,-14,155300,155300,43413,-263213,-263213,OK
596.453,TraderOne,Tick,3390,3376,14,-14,155300,155300,43413,-263213,-263213,OK
596.797,TraderOne,Tick,3390,3376,14,-14,155300,155200,43413,-263213,-261813,OK
596.985,TraderOne,Tick,3390,3386,4,-4,155100,155100,43723,-264523,-264523,OK
597.219,TraderOne,Tick,3390,3386,4,-4,155100,155100,43723,-264523,-264523,OK
597.469,TraderOne,Tick,3390,3386,4,-4,155100,155100,43723,-264523,-264523,OK
597.782,TraderOne,Tick,3390,3386,4,-4,155100,155100,43723,-264523,-264523,OK
597.985,TraderOne,Tick,3390,3396,-6,6,155100,155100,44033,-264833,-264833,OK
598.25,TraderOne,Tick,3390,3396,-6,6,155100,155100,44033,-264833,-264833,OK
598.485,TraderOne,Tick,3390,3406,-16,16,155100,154900,44343,-263143,-266343,OK
598.782,TraderOne,Tick,3390,3406,-16,16,155100,155100,44343,-263143,-263143,OK
598.953,TraderOne,Tick,3390,3414,-24,24,155400,155100,44219,-261419,-268619,OK
599.235,TraderOne,Tick,3390,3414,-24,24,155400,155100,44219,-261419,-268619,OK
599.485,TraderOne,Tick,3390,3424,-34,34,155600,155100,44064,-259264,-269464,OK
599.782,TraderOne,Tick,3390,3424,-34,34,155600,155100,44064,-259264,-269464,OK
600.032,TraderOne,Tick,3390,3424,-34,34,155600,155100,44064,-259264,-269464,OK
600.266,TraderOne,Tick,3390,3424,-34,34,155600,155100,44064,-259264,-269464,OK
600.547,TraderOne,Tick,3390,3424,-34,34,155600,155100,44064,-259264,-269464,OK
600.719,TraderOne,Tick,3390,3426,-36,36,155500,155100,44033,-258433,-269233,OK
601.032,TraderOne,Tick,3390,3426,-36,36,155500,155100,44033,-258433,-269233,OK
601.282,TraderOne,Tick,3390,3426,-36,36,155500,155100,44033,-258433,-269233,OK
601.5,TraderOne,Tick,3390,3426,-36,36,155500,155100,44033,-258433,-269233,OK
601.75,TraderOne,Tick,3390,3426,-36,36,155500,155100,44033,-258433,-269233,OK
602.016,TraderOne,Tick,3390,3436,-46,46,155800,155100,43877,-254277,-268077,OK
602.25,TraderOne,Tick,3390,3436,-46,46,155800,155100,43877,-254277,-268077,OK
602.532,TraderOne,Tick,3390,3436,-46,46,155800,155100,43877,-254277,-268077,OK
602.75,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
603.047,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
603.235,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
603.469,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
603.75,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
603.985,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
604.25,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
604.453,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
604.703,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
604.985,TraderOne,Tick,3397,3436,-39,39,155600,155100,43768,-257668,-269368,OK
605.282,TraderOne,Tick,3397,3446,-49,49,155300,154600,44079,-250979,-265679,OK
605.469,TraderOne,Tick,3407,3446,-39,39,155000,154600,43924,-257824,-269524,OK
605.735,TraderOne,Tick,3407,3446,-39,39,155000,154600,43924,-257824,-269524,OK
605.969,TraderOne,Tick,3407,3446,-39,39,155000,154600,43924,-257824,-269524,OK
606.219,TraderOne,Tick,3407,3446,-39,39,155000,154600,43924,-257824,-269524,OK
606.532,TraderOne,Tick,3407,3446,-39,39,155000,154700,43924,-257824,-269524,OK
606.75,TraderOne,Tick,3407,3446,-39,39,155000,154700,43924,-257824,-269524,OK
606.985,TraderOne,Tick,3407,3446,-39,39,155000,154700,43924,-257824,-269524,OK
607.235,TraderOne,Tick,3407,3446,-39,39,155000,155000,43924,-257824,-257824,OK
607.5,TraderOne,Tick,3417,3446,-29,29,154900,155000,43768,-262668,-259768,OK
607.766,TraderOne,Tick,3417,3456,-39,39,155500,155000,43612,-260512,-272212,OK
607.953,TraderOne,Tick,3417,3456,-39,39,155500,155000,43612,-260512,-272212,OK
608.282,TraderOne,Tick,3427,3456,-29,29,155600,155000,43456,-264356,-273056,OK
608.532,TraderOne,Tick,3427,3456,-29,29,155500,155400,43456,-264356,-267256,OK
608.75,TraderOne,Tick,3427,3456,-29,29,155500,155400,43456,-264356,-267256,OK
608.985,TraderOne,Tick,3427,3456,-29,29,155500,155400,43456,-264356,-267256,OK
609.235,TraderOne,Tick,3427,3456,-29,29,155500,155400,43456,-264356,-267256,OK
609.453,TraderOne,Tick,3437,3456,-19,19,155500,155700,43300,-266200,-262400,OK
609.703,TraderOne,Tick,3447,3456,-9,9,155700,155700,43611,-268511,-268511,OK
609.985,TraderOne,Tick,3457,3456,1,-1,155000,155700,43456,-270356,-270656,OK
610.25,TraderOne,Tick,3457,3456,1,-1,155000,155700,43456,-270356,-270656,OK
610.5,TraderOne,Tick,3457,3466,-9,9,155500,155700,43300,-270200,-268400,OK
610.766,TraderOne,Tick,3457,3466,-9,9,155500,155500,43300,-270200,-270200,OK
610.953,TraderOne,Tick,3467,3466,1,-1,155800,155500,43144,-271044,-270744,OK
611.297,TraderOne,Tick,3467,3466,1,-1,155800,155500,43144,-271044,-270744,OK
611.485,TraderOne,Tick,3477,3466,11,-11,155900,155500,43456,-271356,-268056,OK
611.703,TraderOne,Tick,3477,3466,11,-11,155900,155500,43456,-271356,-268056,OK
612.047,TraderOne,Tick,3477,3466,11,-11,155900,155500,43456,-271356,-268056,OK
612.235,TraderOne,Tick,3477,3466,11,-11,155900,156000,43456,-271356,-272456,OK
612.485,TraderOne,Tick,3477,3466,11,-11,156000,156000,43456,-271356,-271356,OK
612.735,TraderOne,Tick,3477,3466,11,-11,156000,156000,43456,-271356,-271356,OK
612.953,TraderOne,Tick,3487,3466,21,-21,155400,156000,43300,-271200,-277500,OK
613.25,TraderOne,Tick,3487,3466,21,-21,155400,156300,43300,-271200,-277500,OK
613.5,TraderOne,Tick,3487,3466,21,-21,155400,156100,43300,-271200,-277500,OK
613.75,TraderOne,Tick,3487,3466,21,-21,155400,156100,43300,-271200,-277500,OK
614.032,TraderOne,Tick,3487,3466,21,-21,155400,156400,43300,-271200,-277500,OK
614.235,TraderOne,Tick,3497,3466,31,-31,156000,156400,43612,-269512,-278812,OK
614.453,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
614.75,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
614.953,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
615.266,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
615.5,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
615.782,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
616.032,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
616.266,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
616.5,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
616.688,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
617.032,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
617.203,TraderOne,Tick,3507,3466,41,-41,156000,156400,43924,-267824,-280124,OK
617.453,TraderOne,Tick,3507,3466,41,-41,156000,155900,43924,-267824,-263724,OK
617.735,TraderOne,Tick,3507,3466,41,-41,156000,155900,43924,-267824,-263724,OK
618.0,TraderOne,Tick,3507,3466,41,-41,156000,155900,43924,-267824,-263724,OK
618.219,TraderOne,Tick,3507,3466,41,-41,156000,155900,43924,-267824,-263724,OK
618.485,TraderOne,Tick,3507,3466,41,-41,156000,155900,43924,-267824,-263724,OK
618.719,TraderOne,Tick,3507,3466,41,-41,156000,155700,43924,-267824,-255524,OK
618.985,TraderOne,Tick,3507,3476,31,-31,155400,155600,44235,-272135,-278335,OK
619.282,TraderOne,Tick,3517,3476,41,-41,155000,155600,44080,-268980,-281280,OK
619.5,TraderOne,Tick,3517,3476,41,-41,155000,155600,44080,-268980,-281280,OK
619.735,TraderOne,Tick,3517,3486,31,-31,156000,155600,43925,-271825,-262525,OK
619.969,TraderOne,Tick,3517,3493,24,-24,155400,155600,43816,-273816,-278616,OK
620.25,TraderOne,Tick,3517,3493,24,-24,155400,155600,43816,-273816,-278616,OK
620.453,TraderOne,Tick,3517,3493,24,-24,155400,155600,43816,-273816,-278616,OK
620.703,TraderOne,Tick,3517,3493,24,-24,155400,155700,43816,-273816,-281016,OK
621.032,TraderOne,Tick,3526,3493,33,-33,155500,155700,43676,-271876,-278476,OK
621.235,TraderOne,Tick,3526,3493,33,-33,155500,155700,43676,-271876,-278476,OK
621.516,TraderOne,Tick,3526,3493,33,-33,155500,155700,43676,-271876,-278476,OK
621.703,TraderOne,Tick,3536,3493,43,-33,155400,155700,43520,-1827720,-283620,OK
622.032,TraderOne,Tick,3536,3493,43,-43,155400,156200,43520,-268720,-281620,OK
622.235,TraderOne,Tick,3536,3493,43,-43,155400,156200,43520,-268720,-281620,OK
622.485,TraderOne,Tick,3536,3493,43,-43,155400,156200,43520,-268720,-281620,OK
622.75,TraderOne,Tick,3536,3503,33,-33,156400,156200,43364,-272564,-265964,OK
623.016,TraderOne,Tick,3536,3503,33,-33,156400,156200,43364,-272564,-265964,OK
623.235,TraderOne,Tick,3536,3503,33,-33,156400,156200,43364,-272564,-265964,OK
623.532,TraderOne,Tick,3536,3503,33,-33,156400,156200,43364,-272564,-265964,OK
623.782,TraderOne,Tick,3536,3513,23,-23,156400,156200,43208,-274408,-269808,OK
624.047,TraderOne,Tick,3536,3513,23,-23,156400,156200,43208,-274408,-269808,OK
624.282,TraderOne,Tick,3536,3523,13,-13,156000,155900,43052,-279252,-277952,OK
624.469,TraderOne,Tick,3536,3523,13,-13,156000,155900,43052,-279252,-277952,OK
624.735,TraderOne,Tick,3536,3523,13,-13,156000,155900,43052,-279252,-277952,OK
624.985,TraderOne,Tick,3536,3523,13,-13,156000,155900,43052,-279252,-277952,OK
625.235,TraderOne,Tick,3536,3523,13,-13,156000,155900,43052,-279252,-277952,OK
625.5,TraderOne,Tick,3536,3523,13,-13,156000,155500,43052,-279252,-275352,OK
625.782,TraderOne,Tick,3536,3523,13,-13,156000,155400,43052,-279252,-275352,OK
625.985,TraderOne,Tick,3536,3523,13,-13,156000,155200,43052,-279252,-275352,OK
626.266,TraderOne,Tick,3536,3523,13,-13,156000,155200,43052,-279252,-275352,OK
626.532,TraderOne,Tick,3536,3523,13,-13,156000,155200,43052,-279252,-275352,OK
626.75,TraderOne,Tick,3536,3523,13,-13,156000,155200,43052,-279252,-275352,OK
627.032,TraderOne,Tick,3536,3523,13,-13,156000,155200,43052,-279252,-275352,OK
627.266,TraderOne,Tick,3536,3523,13,-13,156000,155500,43052,-279252,-275352,OK
627.453,TraderOne,Tick,3536,3523,13,-13,156000,155500,43052,-279252,-275352,OK
627.735,TraderOne,Tick,3536,3523,13,-13,156000,155500,43052,-279252,-275352,OK
628.0,TraderOne,Tick,3536,3523,13,-13,156000,155500,43052,-279252,-275352,OK
628.266,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
628.547,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
628.782,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
629.016,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
629.25,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
629.5,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
629.782,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
630.047,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
630.203,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
630.453,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
630.75,TraderOne,Tick,3536,3523,13,-13,156000,155800,43052,-279252,-276652,OK
631.0,TraderOne,Tick,3536,3523,13,-13,156000,155700,43052,-279252,-275352,OK
631.203,TraderOne,Tick,3536,3533,3,-3,155900,155700,42896,-281096,-280496,OK
631.485,TraderOne,Tick,3536,3533,3,-3,155900,155700,42896,-281096,-280496,OK
631.75,TraderOne,Tick,3536,3533,3,-3,155900,155700,42896,-281096,-280496,OK
632.0,TraderOne,Tick,3546,3533,13,-13,156000,155700,43208,-281408,-277508,OK
632.203,TraderOne,Tick,3546,3533,13,-13,156000,156000,43208,-281408,-281408,OK
632.547,TraderOne,Tick,3546,3543,3,-3,156000,156000,43520,-282720,-282720,OK
632.797,TraderOne,Tick,3546,3543,3,-3,156000,156000,43520,-282720,-282720,OK
633.0,TraderOne,Tick,3546,3543,3,-3,156000,155800,43520,-282720,-282120,OK
633.297,TraderOne,Tick,3546,3553,-7,7,155900,155800,43832,-282032,-282732,OK
633.516,TraderOne,Tick,3546,3563,-17,17,155900,155800,44144,-281344,-283044,OK
633.719,TraderOne,Tick,3546,3563,-17,17,155900,155800,44144,-281344,-283044,OK
634.0,TraderOne,Tick,3556,3563,-7,7,155600,155800,43988,-283188,-281788,OK
634.203,TraderOne,Tick,3556,3563,-7,7,155600,155800,43988,-283188,-281788,OK
634.5,TraderOne,Tick,3556,3563,-7,7,155600,155800,43988,-283188,-281788,OK
634.703,TraderOne,Tick,3556,3563,-7,7,155600,155800,43988,-283188,-281788,OK
634.969,TraderOne,Tick,3556,3563,-7,7,155600,155800,43988,-283188,-281788,OK
635.219,TraderOne,Tick,3566,3563,3,-3,155700,155800,43832,-284032,-284332,OK
635.516,TraderOne,Tick,3566,3563,3,-3,155700,155800,43832,-284032,-284332,OK
635.735,TraderOne,Tick,3576,3563,13,-13,155700,155800,44143,-284343,-285643,OK
636.0,TraderOne,Tick,3576,3563,13,-13,155600,155800,44143,-284343,-286943,OK
636.235,TraderOne,Tick,3576,3563,13,-13,155600,155800,44143,-284343,-286943,OK
636.5,TraderOne,Tick,3576,3563,13,-13,155600,155900,44143,-284343,-288243,OK
636.735,TraderOne,Tick,3576,3563,13,-13,155600,155900,44143,-284343,-288243,OK
637.0,TraderOne,Tick,3576,3563,13,-13,155600,155900,44143,-284343,-288243,OK
637.297,TraderOne,Tick,3576,3563,13,-13,155600,155900,44143,-284343,-288243,OK
637.469,TraderOne,Tick,3586,3563,23,-23,155700,155900,44454,-282654,-287254,OK
637.797,TraderOne,Tick,3586,3563,23,-23,155700,155900,44454,-282654,-287254,OK
637.953,TraderOne,Tick,3596,3563,33,-33,155700,155900,44765,-280965,-287565,OK
638.203,TraderOne,Tick,3606,3563,43,-33,155400,155900,44609,-1835809,-289709,OK
638.547,TraderOne,Tick,3606,3573,33,-33,155800,155900,44453,-283653,-286953,OK
638.797,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
639.0,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
639.219,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
639.5,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
639.782,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
640.032,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
640.282,TraderOne,Tick,3616,3573,43,-43,155800,155900,44765,-280965,-285265,OK
640.5,TraderOne,Tick,3616,3583,33,-33,155800,155900,44609,-283809,-287109,OK
640.719,TraderOne,Tick,3616,3593,23,-23,155500,155900,44920,-287120,-294020,OK
640.985,TraderOne,Tick,3616,3603,13,-13,156100,155900,44764,-288964,-286364,OK
641.282,TraderOne,Tick,3616,3603,13,-13,156100,155900,44764,-288964,-286364,OK
641.469,TraderOne,Tick,3616,3603,13,-13,156100,155700,44764,-288964,-285064,OK
641.719,TraderOne,Tick,3616,3603,13,-13,156100,155700,44764,-288964,-285064,OK
642.032,TraderOne,Tick,3616,3603,13,-13,156100,156000,44764,-288964,-287664,OK
642.219,TraderOne,Tick,3616,3613,3,-3,156100,156000,44608,-289808,-289508,OK
642.5,TraderOne,Tick,3626,3613,13,-13,156100,156000,44920,-290120,-288820,OK
642.797,TraderOne,Tick,3636,3613,23,-23,155600,156000,45232,-287432,-294332,OK
643.047,TraderOne,Tick,3646,3613,33,-33,155900,156500,45544,-285744,-295644,OK
643.297,TraderOne,Tick,3656,3613,43,-43,155900,156500,45856,-282056,-294956,OK
643.453,TraderOne,Tick,3666,3613,53,-53,155900,156500,46168,-276368,-292268,OK
643.782,TraderOne,Tick,3666,3613,53,-53,156100,156700,46168,-276368,-292268,OK
644.032,TraderOne,Tick,3676,3613,63,-63,156100,156700,46480,-271680,-290580,OK
644.203,TraderOne,Tick,3676,3613,63,-63,156100,157100,46480,-271680,-290580,OK
644.547,TraderOne,Tick,3686,3613,73,-73,156400,157000,46793,-265993,-287893,OK
644.735,TraderOne,Tick,3686,3623,63,-63,156400,157000,47106,-271306,-290206,OK
644.969,TraderOne,Tick,3686,3633,53,-53,156200,157000,47418,-277618,-293518,OK
645.25,TraderOne,Tick,3686,3643,43,-43,156600,157000,47262,-282462,-295362,OK
645.532,TraderOne,Tick,3686,3643,43,-43,156600,157000,47262,-282462,-295362,OK
645.782,TraderOne,Tick,3686,3643,43,-43,156600,156400,47262,-282462,-273862,OK
